asset,name,kind,family,s57_object_class,s57_conditions,s52_instruction,s101_symbol_id,has_s101,has_aquamap,has_opencpn,canonical_svg,day_render,visual_parity
DWRTPT51,part of deep water route,symbol,ugly_attribute_edges,DWRTPT,ORIENT ;TRAFIC1,"SY(TSSLPT51,ORIENT);SY(DWRTPT51);LS(DASH,2,TRFCD);CS(RESTRN01)",DWRTPT51,True,False,True,assets/svg/triad_generated/DWRTPT51.svg,,repaired_pending_judge_rerun
DWRUTE51,boundary of a deep water route,line-style,areas_patterns_lines,DWRTPT,ORIENT ;TRAFIC1,"SY(TSSLPT51,ORIENT);SY(DWRTPT51);LC(DWRUTE51);CS(RESTRN01)",DWRUTE51,True,False,True,assets/svg/triad_generated/DWRUTE51.svg,,repaired_pending_judge_rerun
EBBSTR01,"ebb stream, rate at spring tides",symbol,ugly_attribute_edges,TS_FEB,CAT_TS2;ORIENT ,"SY(EBBSTR01,ORIENT);TE('%4.1lf kn','CURVEL',3,1,2,'15110',1,-1,CHBLK,31)",EBBSTR01,True,False,True,assets/svg/triad_generated/EBBSTR01.svg,,repaired_pending_judge_rerun
EBLVRM11,point of origin for an offset EBL or VRM,symbol,ugly_attribute_edges,$CSYMB,$SCODEEBLVRM11,SY(EBLVRM11),EBLVRM11,True,False,True,assets/svg/triad_generated/EBLVRM11.svg,,repaired_pending_judge_rerun
ERBLNA01,"electronic bearing line, dash",line-style,areas_patterns_lines,$LINES,$SCODEERBLNA01,LC(ERBLNA01),,False,False,True,assets/svg/triad_generated/ERBLNA01.svg,,repaired_pending_judge_rerun
ERBLNB01,"electronic bearing line, dash dot",line-style,areas_patterns_lines,$LINES,$SCODEERBLNB01,LC(ERBLNB01),,False,False,True,assets/svg/triad_generated/ERBLNB01.svg,,repaired_pending_judge_rerun
ERBLTIK1,range mark for an ERBL,symbol,ugly_attribute_edges,$CSYMB,$SCODEERBLTIK1,"SY(ERBLTIK1,ORIENT)",ERBLTIK1,True,False,True,assets/svg/triad_generated/ERBLTIK1.svg,,repaired_pending_judge_rerun
ESSARE01,ESSA or PSSA boundary,symbol,areas_patterns_lines,RESARE,CATREA27,SY(ESSARE01);LC(ESSARE01),ESSARE01,True,False,True,assets/svg/triad_generated/ESSARE01.svg,,repaired_pending_judge_rerun
EVENTS02,mariner's event mark,symbol,ugly_attribute_edges,$CSYMB,$SCODEEVENTS02,SY(EVENTS02),,False,False,True,assets/svg/triad_generated/EVENTS02.svg,,repaired_pending_judge_rerun
FAIRWY51,fairway with one-way traffic in direction indicated,symbol,ugly_attribute_edges,FAIRWY,ORIENT ;TRAFIC1,"SY(FAIRWY51,ORIENT);LS(DASH,1,CHGRD);CS(RESTRN01)",FAIRWY51,True,False,True,assets/svg/triad_generated/FAIRWY51.svg,,repaired_pending_judge_rerun
FAIRWY52,fairway with two-way traffic,symbol,ugly_attribute_edges,FAIRWY,ORIENT ;TRAFIC4,"SY(FAIRWY52,ORIENT);LS(DASH,1,CHGRD);CS(RESTRN01)",FAIRWY52,True,False,True,assets/svg/triad_generated/FAIRWY52.svg,,repaired_pending_judge_rerun
FERYRT01,ferry route,line-style,areas_patterns_lines,FERYRT,CATFRY1,LC(FERYRT01),,False,False,True,assets/svg/triad_generated/FERYRT01.svg,,repaired_pending_judge_rerun
FERYRT02,cable ferry route,line-style,areas_patterns_lines,FERYRT,CATFRY2,LC(FERYRT02),,False,False,True,assets/svg/triad_generated/FERYRT02.svg,,repaired_pending_judge_rerun
FLASTK01,flare stack,symbol,ugly_attribute_edges,LNDMRK,CATLMK6,SY(FLASTK01),FLASTK01,True,False,True,assets/svg/triad_generated/FLASTK01.svg,,repaired_pending_judge_rerun
FLASTK11,conspicuous flare stack,symbol,ugly_attribute_edges,LNDMRK,CATLMK6;CONVIS1,SY(FLASTK11),FLASTK11,True,False,True,assets/svg/triad_generated/FLASTK11.svg,,repaired_pending_judge_rerun
FLDSTR01,"flood stream, rate at spring tides",symbol,ugly_attribute_edges,TS_FEB,CAT_TS1;ORIENT ,"SY(FLDSTR01,ORIENT);TE('%4.1lf kn','CURVEL',3,1,2,'15110',1,-1,CHBLK,31)",FLDSTR01,True,False,True,assets/svg/triad_generated/FLDSTR01.svg,,repaired_pending_judge_rerun
FLGSTF01,"flagstaff, flagpole",symbol,ugly_attribute_edges,LNDMRK,CATLMK5;CONVIS1,SY(FLGSTF01),FLGSTF01,True,False,True,assets/svg/triad_generated/FLGSTF01.svg,,repaired_pending_judge_rerun
FLTHAZ02,FLTHAZ02,symbol,wreck_rock_obstruction,OBSTRN,CATOBS10;VALSOU,SY(FLTHAZ02),FLTHAZ02,True,False,False,assets/svg/triad_generated/FLTHAZ02.svg,,repaired_pending_judge_rerun
FOGSIG01,fog signal,symbol,ugly_attribute_edges,FOGSIG,,SY(FOGSIG01),FOGSIG01,True,True,True,assets/svg/triad_generated/FOGSIG01.svg,,repaired_pending_judge_rerun
FORSTC01,fortified structure,symbol,ugly_attribute_edges,FORSTC,,SY(FORSTC01),FORSTC01,True,False,True,assets/svg/triad_generated/FORSTC01.svg,,repaired_pending_judge_rerun
FORSTC11,conspicuous fortified structure,symbol,ugly_attribute_edges,FORSTC,CONVIS1,SY(FORSTC11),FORSTC11,True,False,True,assets/svg/triad_generated/FORSTC11.svg,,repaired_pending_judge_rerun
FOULAR01,area of depth less than the safety contour,pattern,wreck_rock_obstruction,OBSTRN,CATOBS6,"CS(OBSTRN04);AP(FOULAR01);LS(DOTT,2,CHBLK)",,False,False,True,assets/svg/triad_generated/FOULAR01.svg,,repaired_pending_judge_rerun
FOULGND1,foul area of seabed safe for navigation but not for anchoring,symbol,wreck_rock_obstruction,OBSTRN,CATOBS7;VALSOU,"SY(FOULGND1);LS(DASH,1,CHGRD)",FOULGND1,True,False,True,assets/svg/triad_generated/FOULGND1.svg,,repaired_pending_judge_rerun
FRYARE51,ferry area,symbol,ugly_attribute_edges,FERYRT,,"SY(FRYARE51);LS(DASH,2,CHMGD)",FRYARE51,True,False,True,assets/svg/triad_generated/FRYARE51.svg,,repaired_pending_judge_rerun
FRYARE52,cable ferry area,symbol,ugly_attribute_edges,FERYRT,CATFRY2,"SY(FRYARE52);LS(DASH,2,CHBLK)",FRYARE52,True,False,True,assets/svg/triad_generated/FRYARE52.svg,,repaired_pending_judge_rerun
FSHFAC02,fishing stakes,symbol,ugly_attribute_edges,FSHFAC,CATFIF2,SY(FSHFAC02);LC(NAVARE51),FSHFAC02,True,False,True,assets/svg/triad_generated/FSHFAC02.svg,,repaired_pending_judge_rerun
FSHFAC03,pattern of symbols for an area with fishing stakes,symbol,ugly_attribute_edges,FSHFAC,CATFIF1,SY(FSHFAC03);LC(NAVARE51),FSHFAC03,True,False,True,assets/svg/triad_generated/FSHFAC03.svg,,repaired_pending_judge_rerun
FSHFAC04,"pattern of symbols for an area with fish traps, fish weirs, tunny nets",pattern,areas_patterns_lines,FSHFAC,CATFIF2,"AP(FSHFAC04);LS(DASH,1,CHGRD)",,False,False,True,assets/svg/triad_generated/FSHFAC04.svg,,repaired_pending_judge_rerun
FSHGRD01,fishing ground,symbol,ugly_attribute_edges,FSHGRD,,"SY(FSHGRD01);LS(DASH,2,CHGRF)",FSHGRD01,True,False,True,assets/svg/triad_generated/FSHGRD01.svg,,repaired_pending_judge_rerun
FSHHAV01,fish haven,symbol,ugly_attribute_edges,FSHFAC,,SY(FSHHAV01),FSHHAV01,True,False,True,assets/svg/triad_generated/FSHHAV01.svg,,repaired_pending_judge_rerun
FSHHAV02,pattern of symbols for a fish haven,pattern,areas_patterns_lines,FSHFAC,,"AP(FSHHAV02);LS(DASH,1,CHGRD)",,False,False,True,assets/svg/triad_generated/FSHHAV02.svg,,repaired_pending_judge_rerun
GATCON03,navigable lock gate,symbol,ugly_attribute_edges,GATCON,CATGAT4,"LS(SOLD,2,CSTLN);SY(GATCON03)",GATCON03,True,False,True,assets/svg/triad_generated/GATCON03.svg,,repaired_pending_judge_rerun
GATCON04,non-navigable lock gate,symbol,ugly_attribute_edges,GATCON,CATGAT2,SY(GATCON04),GATCON04,True,False,True,assets/svg/triad_generated/GATCON04.svg,,repaired_pending_judge_rerun
HECMTR01,"hectometre point, 100m",symbol,ugly_attribute_edges,dismar,CATDIS3;hunits4,"SY(HECMTR01);TX(wtwdis,3,1,2,'14106',1,0,CHMGD,21)",,False,False,True,assets/svg/triad_generated/HECMTR01.svg,,repaired_pending_judge_rerun
HECMTR02,"hectometre point, 1km",symbol,ugly_attribute_edges,dismar,CATDIS3;hunits3,"SY(HECMTR02);TX(wtwdis,3,1,2,'14106',1,0,CHMGD,21)",,False,False,True,assets/svg/triad_generated/HECMTR02.svg,,repaired_pending_judge_rerun
HGWTMK01,high water mark,symbol,ugly_attribute_edges,sistaw,catsiw15,SY(HGWTMK01),,False,False,True,assets/svg/triad_generated/HGWTMK01.svg,,repaired_pending_judge_rerun
HILTOP01,hill or mountain top,symbol,ugly_attribute_edges,SLOGRD,,SY(HILTOP01),HILTOP01,True,False,True,assets/svg/triad_generated/HILTOP01.svg,,repaired_pending_judge_rerun
HILTOP11,conspicuous hill or mountain top,symbol,ugly_attribute_edges,SLOTOP,CONVIS1,SY(HILTOP11),HILTOP11,True,False,True,assets/svg/triad_generated/HILTOP11.svg,,repaired_pending_judge_rerun
HODATA01,boundary marking end of HO data,line-style,areas_patterns_lines,$LINES,$SCODEHODATA01,LC(HODATA01),,False,False,True,assets/svg/triad_generated/HODATA01.svg,,repaired_pending_judge_rerun
HRBFAC09,fishing harbour,symbol,ugly_attribute_edges,HRBFAC,CATHAF4,SY(HRBFAC09),HRBFAC09,True,False,True,assets/svg/triad_generated/HRBFAC09.svg,,repaired_pending_judge_rerun
HRBFAC10,default harbour facilitiy,symbol,ugly_attribute_edges,hrbfac,,"AC(CHBRN,3);SY(HRBFAC10)",,False,False,True,assets/svg/triad_generated/HRBFAC10.svg,,repaired_pending_judge_rerun
HRBFAC11,"harbour facilitiy, naval base",symbol,ugly_attribute_edges,hrbfac,cathaf6,"AC(CHBRN,3);SY(HRBFAC11)",,False,False,True,assets/svg/triad_generated/HRBFAC11.svg,,repaired_pending_judge_rerun
HRBFAC12,"harbour facilitiy, ship yard",symbol,ugly_attribute_edges,hrbfac,cathaf9,"AC(CHBRN,3);SY(HRBFAC12)",,False,False,True,assets/svg/triad_generated/HRBFAC12.svg,,repaired_pending_judge_rerun
HRBFAC13,"harbour facilitiy, harbour-master's office",symbol,ugly_attribute_edges,hrbfac,cathaf12,"AC(CHBRN,3);SY(HRBFAC13)",,False,False,True,assets/svg/triad_generated/HRBFAC13.svg,,repaired_pending_judge_rerun
HRBFAC14,"harbour facilitiy, pilot",symbol,ugly_attribute_edges,hrbfac,cathaf13,"AC(CHBRN,3);SY(HRBFAC14)",,False,False,True,assets/svg/triad_generated/HRBFAC14.svg,,repaired_pending_judge_rerun
HRBFAC15,"harbour facilitiy, water police",symbol,ugly_attribute_edges,hrbfac,cathaf14,"AC(CHBRN,3);SY(HRBFAC15)",,False,False,True,assets/svg/triad_generated/HRBFAC15.svg,,repaired_pending_judge_rerun
HRBFAC16,"harbour facilitiy, custom office",symbol,ugly_attribute_edges,hrbfac,cathaf15,"AC(CHBRN,3);SY(HRBFAC16)",,False,False,True,assets/svg/triad_generated/HRBFAC16.svg,,repaired_pending_judge_rerun
HRBFAC17,"harbour facilitiy, service and repair",symbol,ugly_attribute_edges,hrbfac,cathaf16,"AC(CHBRN,3);SY(HRBFAC17)",,False,False,True,assets/svg/triad_generated/HRBFAC17.svg,,repaired_pending_judge_rerun
HRBFAC18,"harbour facilitiy, quarantine station",symbol,ugly_attribute_edges,hrbfac,cathaf17,"AC(CHBRN,3);SY(HRBFAC18)",,False,False,True,assets/svg/triad_generated/HRBFAC18.svg,,repaired_pending_judge_rerun
HULKES01,hulk,symbol,ugly_attribute_edges,HULKES,,SY(HULKES01),HULKES01,True,False,True,assets/svg/triad_generated/HULKES01.svg,,repaired_pending_judge_rerun
ICEARE04,"continuous pattern for an ice area (glacier, etc.)",pattern,areas_patterns_lines,ICEARE,,"AC(NODTA);AP(ICEARE04);LS(DASH,1,CHGRD)",,False,False,True,assets/svg/triad_generated/ICEARE04.svg,,repaired_pending_judge_rerun
INFARE51,area with minor restrictions or information notices,symbol,areas_patterns_lines,PIPARE,CATPIP2,"SY(INFARE51);LS(DASH,2,CHGRD);CS(RESTRN01)",INFARE51,True,False,True,assets/svg/triad_generated/INFARE51.svg,,repaired_pending_judge_rerun
INFORM01,this object has additional information available by cursor query,symbol,ugly_attribute_edges,$CSYMB,$SCODEINFORM01,SY(INFORM01),INFORM01,True,False,True,assets/svg/triad_generated/INFORM01.svg,,repaired_pending_judge_rerun
ISODGR51,"isolated danger symbol, full-chart and simplified",symbol,ugly_attribute_edges,$CSYMB,$SCODEISODGR01,SY(ISODGR51),,False,False,True,assets/svg/triad_generated/ISODGR51.svg,,repaired_pending_judge_rerun
ITZARE51,area of inshore traffic,symbol,ugly_attribute_edges,ISTZNE,,"SY(ITZARE51);LS(DASH,1,TRFCD);CS(RESTRN01)",ITZARE51,True,False,True,assets/svg/triad_generated/ITZARE51.svg,,repaired_pending_judge_rerun
LEGLIN02,LEGLIN02,conditional-procedure,ugly_attribute_edges,leglin,,CS(LEGLIN02),,False,False,False,assets/svg/triad_generated/LEGLIN02.svg,,pending_reference_gap_judge
LIGHTS05,LIGHTS05,conditional-procedure,lights_daymarks_topmarks,LIGHTS,,CS(LIGHTS05),,False,True,False,assets/svg/triad_generated/LIGHTS05.svg,,repaired_pending_judge_rerun
LITFLT01,"light float, full-chart.",symbol,ugly_attribute_edges,LITFLT,,"SY(LITFLT01);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",LITFLT01,True,False,True,assets/svg/triad_generated/LITFLT01.svg,,repaired_pending_judge_rerun
LITFLT02,"light float, simplified",symbol,ugly_attribute_edges,LITFLT,,"SY(LITFLT02);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",LITFLT02,True,False,True,assets/svg/triad_generated/LITFLT02.svg,,repaired_pending_judge_rerun
LITFLT10,"light float, red/white, full-chart.",symbol,ugly_attribute_edges,LITFLT,"COLOUR3,1","SY(LITFLT10);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/LITFLT10.svg,,repaired_pending_judge_rerun
LITFLT61,"light float, green, full-chart.",symbol,ugly_attribute_edges,LITFLT,COLOUR4,"SY(LITFLT61);TE('%s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/LITFLT61.svg,,repaired_pending_judge_rerun
LITVES01,"light vessel, full-chart.",symbol,ugly_attribute_edges,LITVES,,"SY(LITVES01);TE('LtV %s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",LITVES01,True,False,True,assets/svg/triad_generated/LITVES01.svg,,repaired_pending_judge_rerun
LITVES02,"light vessel, simplified",symbol,ugly_attribute_edges,LITVES,,"SY(LITVES02);TE('LtV %s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",LITVES02,True,False,True,assets/svg/triad_generated/LITVES02.svg,,repaired_pending_judge_rerun
LITVES60,"light vessel. red, full-chart",symbol,ugly_attribute_edges,LITVES,COLOUR3,"SY(LITVES60);TE('LtV %s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/LITVES60.svg,,repaired_pending_judge_rerun
LITVES61,"light vessel. green, full-chart",symbol,ugly_attribute_edges,LITVES,COLOUR4,"SY(LITVES61);TE('LtV %s','OBJNAM',2,1,2,'15110',-1,-1,CHBLK,21)",,False,False,True,assets/svg/triad_generated/LITVES61.svg,,repaired_pending_judge_rerun
LNDARE01,land as a point at small scale,symbol,areas_patterns_lines,LNDARE,,"SY(LNDARE01);CS(QUAPOS01;TX(OBJNAM,1,2,3,'15118',-1,-1,CHBLK,26))",LNDARE01,True,False,True,assets/svg/triad_generated/LNDARE01.svg,,repaired_pending_judge_rerun
LOCMAG01,cursor pick site for a magnetic anomaly at a point,symbol,ugly_attribute_edges,LOCMAG,,"LS(DASH,1,CHMGF);SY(LOCMAG01)",LOCMAG01,True,False,True,assets/svg/triad_generated/LOCMAG01.svg,,repaired_pending_judge_rerun
LOCMAG51,cursor pick site for a magnetic anomaly along a line or over an area,symbol,ugly_attribute_edges,LOCMAG,,"SY(LOCMAG51);LS(DASH,1,CHGRD)",LOCMAG51,True,False,True,assets/svg/triad_generated/LOCMAG51.svg,,repaired_pending_judge_rerun
LOWACC01,safety contour of low accuracy in position,symbol,ugly_attribute_edges,$CSYMB,$SCODELOWACC01,SY(LOWACC01),LOWACC01,True,False,True,assets/svg/triad_generated/LOWACC01.svg,,repaired_pending_judge_rerun
LOWACC41,danger line of low accuracy surrounding a foul area,line-style,areas_patterns_lines,$LINES,$SCODELOWACC41,LC(LOWACC41),,False,False,True,assets/svg/triad_generated/LOWACC41.svg,,repaired_pending_judge_rerun
MAGVAR01,cursor pick site for magnetic variation at a point,symbol,ugly_attribute_edges,MAGVAR,,"SY(MAGVAR01);TX(VALMAG,3,1,2,'15110',1,-1,CHBLK,27)",MAGVAR01,True,False,True,assets/svg/triad_generated/MAGVAR01.svg,,repaired_pending_judge_rerun
MAGVAR51,cursor pick site for magnetic variation along a line or over an area,symbol,ugly_attribute_edges,MAGVAR,,SY(MAGVAR51),MAGVAR51,True,False,True,assets/svg/triad_generated/MAGVAR51.svg,,repaired_pending_judge_rerun
MARCUL02,pattern of symbols for a marine farm,pattern,areas_patterns_lines,MARCUL,,"AP(MARCUL02);LS(DASH,1,CHGRD);CS(RESTRN01)",MARCUL02,True,False,True,assets/svg/triad_generated/MARCUL02.svg,,repaired_pending_judge_rerun
MARSHES1,pattern of symbols for a marsh,pattern,areas_patterns_lines,LNDRGN,CATLND12,AP(MARSHES1),,False,False,True,assets/svg/triad_generated/MARSHES1.svg,,repaired_pending_judge_rerun
MARSYS51,boundary between IALA-A and IALA-B systems of lateral buoys and beacons,line-style,areas_patterns_lines,$LINES,$SCODEMARSYS51,LC(MARSYS51),,False,False,True,assets/svg/triad_generated/MARSYS51.svg,,repaired_pending_judge_rerun
MONUMT02,monument,symbol,ugly_attribute_edges,LNDMRK,CATLMK10,SY(MONUMT02),MONUMT02,True,False,True,assets/svg/triad_generated/MONUMT02.svg,,repaired_pending_judge_rerun
MONUMT12,conspicuous monument,symbol,ugly_attribute_edges,LNDMRK,CATLMK10;CONVIS1,SY(MONUMT12),MONUMT12,True,False,True,assets/svg/triad_generated/MONUMT12.svg,,repaired_pending_judge_rerun
MORFAC03,mooring dolphin,symbol,ugly_attribute_edges,SLCONS,,SY(MORFAC03);CS(SLCONS03),MORFAC03,True,True,True,assets/svg/triad_generated/MORFAC03.svg,,repaired_pending_judge_rerun
MORFAC04,deviation mooring dolphin,symbol,ugly_attribute_edges,MORFAC,CATMOR2,SY(MORFAC04),MORFAC04,True,True,True,assets/svg/triad_generated/MORFAC04.svg,,repaired_pending_judge_rerun
MSTCON04,mast,symbol,ugly_attribute_edges,LNDMRK,CATLMK7,SY(MSTCON04),MSTCON04,True,False,True,assets/svg/triad_generated/MSTCON04.svg,,repaired_pending_judge_rerun
MSTCON14,conspicuous mast,symbol,ugly_attribute_edges,LNDMRK,CATLMK7;CONVIS1,SY(MSTCON14),MSTCON14,True,False,True,assets/svg/triad_generated/MSTCON14.svg,,repaired_pending_judge_rerun
NAVARE51,"boundary of a navigation feature such as a fairway, magnetic anomaly, etc.",line-style,areas_patterns_lines,FAIRWY,ORIENT ;TRAFIC1,"SY(FAIRWY51,ORIENT);LC(NAVARE51);CS(RESTRN01)",,False,False,True,assets/svg/triad_generated/NAVARE51.svg,,repaired_pending_judge_rerun
NEWOBJ 01,NEWOBJ 01,symbol,ugly_attribute_edges,NEWOBJ,,SY(NEWOBJ 01),,False,False,False,assets/svg/triad_generated/NEWOBJ_01.svg,,pending_visual_model_and_human_review
NEWOBJ01,NEWOBJ01,symbol,ugly_attribute_edges,NEWOBJ,,"SY(NEWOBJ01);LS(DASH,2,CHMGD)",,False,False,False,assets/svg/triad_generated/NEWOBJ01.svg,,pending_visual_model_and_human_review
NMKINF01,entry permitted,symbol,ugly_attribute_edges,notmrk,catnmk50;fnctnm5,SY(NMKINF01),,False,False,True,assets/svg/triad_generated/NMKINF01.svg,,repaired_pending_judge_rerun
NMKINF02,"notice mark, overhead power line crossing",symbol,ugly_attribute_edges,notmrk,catnmk51;fnctnm5,SY(NMKINF02),,False,False,True,assets/svg/triad_generated/NMKINF02.svg,,repaired_pending_judge_rerun
NMKINF03,"notice mark, weir",symbol,ugly_attribute_edges,notmrk,catnmk52;fnctnm5;addmrk2,SY(NMKINF03);SY(ADDMRK05),,False,False,True,assets/svg/triad_generated/NMKINF03.svg,,repaired_pending_judge_rerun
NMKINF04,"notice mark, cable ferry",symbol,ugly_attribute_edges,notmrk,catnmk53;fnctnm5,SY(NMKINF04),,False,False,True,assets/svg/triad_generated/NMKINF04.svg,,repaired_pending_judge_rerun
NMKINF05,"notice mark, ferry",symbol,ugly_attribute_edges,notmrk,catnmk54;fnctnm5,SY(NMKINF05),,False,False,True,assets/svg/triad_generated/NMKINF05.svg,,repaired_pending_judge_rerun
NMKINF06,"notice mark, berthing permitted",symbol,ugly_attribute_edges,notmrk,"catnmk55;fnctnm5;addmrk2,3,4",SY(NMKINF06);SY(ADDMRK01);SY(ADDMRK02);SY(ADDMRK05),,False,False,True,assets/svg/triad_generated/NMKINF06.svg,,repaired_pending_judge_rerun
NMKINF19,"notice mark, anchoring permitted",symbol,ugly_attribute_edges,notmrk,catnmk71;fnctnm5,SY(NMKINF19),,False,False,True,assets/svg/triad_generated/NMKINF19.svg,,repaired_pending_judge_rerun
NMKINF20,"notice mark, making fast to the bank permitted",symbol,ugly_attribute_edges,notmrk,"catnmk72;fnctnm5;addmrk2,3",SY(NMKINF20);SY(ADDMRK01);SY(ADDMRK05),,False,False,True,assets/svg/triad_generated/NMKINF20.svg,,repaired_pending_judge_rerun
NMKINF21,"notice mark, facilities for loading and unloading vehicles",symbol,ugly_attribute_edges,notmrk,catnmk73;fnctnm5,SY(NMKINF21),,False,False,True,assets/svg/triad_generated/NMKINF21.svg,,repaired_pending_judge_rerun
NMKINF22,"notice mark, turning permitted",symbol,ugly_attribute_edges,notmrk,catnmk74;fnctnm5,SY(NMKINF22),,False,False,True,assets/svg/triad_generated/NMKINF22.svg,,repaired_pending_judge_rerun
NMKINF23,"notice mark, crossing with secondary waterway ahead",symbol,ugly_attribute_edges,notmrk,catnmk75;fnctnm5,SY(NMKINF23),,False,False,True,assets/svg/triad_generated/NMKINF23.svg,,repaired_pending_judge_rerun
NMKINF24,"notice mark, secondary waterway ahead on the right",symbol,ugly_attribute_edges,notmrk,catnmk76;fnctnm5,SY(NMKINF24),,False,False,True,assets/svg/triad_generated/NMKINF24.svg,,repaired_pending_judge_rerun
NMKINF25,"notice mark, secondary waterway ahead on the left",symbol,ugly_attribute_edges,notmrk,catnmk77;fnctnm5,SY(NMKINF25),,False,False,True,assets/svg/triad_generated/NMKINF25.svg,,repaired_pending_judge_rerun
NMKINF26,"notice mark, secondary waterway ahead (main fairway right)",symbol,ugly_attribute_edges,notmrk,catnmk78;fnctnm5,SY(NMKINF26),,False,False,True,assets/svg/triad_generated/NMKINF26.svg,,repaired_pending_judge_rerun
NMKINF27,"notice mark, secondary waterway ahead (main fairway left)",symbol,ugly_attribute_edges,notmrk,catnmk79;fnctnm5,SY(NMKINF27),,False,False,True,assets/svg/triad_generated/NMKINF27.svg,,repaired_pending_judge_rerun
NMKINF28,"notice mark, secondary waterway left (main fairway right)",symbol,ugly_attribute_edges,notmrk,catnmk80;fnctnm5,SY(NMKINF28),,False,False,True,assets/svg/triad_generated/NMKINF28.svg,,repaired_pending_judge_rerun
NMKINF29,"notice mark, secondary waterway right (main fairway left)",symbol,ugly_attribute_edges,notmrk,catnmk81;fnctnm5,SY(NMKINF29),,False,False,True,assets/svg/triad_generated/NMKINF29.svg,,repaired_pending_judge_rerun
NMKINF38,"notice mark, end of prohibition or regulation",symbol,ugly_attribute_edges,notmrk,catnmk90;fnctnm5,SY(NMKINF38),,False,False,True,assets/svg/triad_generated/NMKINF38.svg,,repaired_pending_judge_rerun
NMKINF40,"notice mark, telephone",symbol,ugly_attribute_edges,notmrk,catnmk92,"SY(NMKINF40,ORIENT)",,False,False,True,assets/svg/triad_generated/NMKINF40.svg,,repaired_pending_judge_rerun
NMKINF43,"notice mark, waterski",symbol,ugly_attribute_edges,notmrk,catnmk95;fnctnm5;addmrk3,SY(NMKINF43);SY(ADDMRK01),,False,False,True,assets/svg/triad_generated/NMKINF43.svg,,repaired_pending_judge_rerun
